题目
"已知复数$z = (\frac{1 - i}{1 + i})^{2}$，则$z=$（）。
"设函数$f(x)=\begin{cases}\frac{\ln x}{x},x>0\\\sin(\omega x+\frac{\pi}{4}),-\pi\leq x\leq0\end{cases}$有4个不同零点，则正实数$\omega$的范围为（）。
A. $[\frac{9}{4},\frac{13}{4})$
B. $(\frac{9}{4},\frac{13}{4})$
C. $(\frac{9}{4},\frac{13}{4}]$
D. $[\frac{9}{4},\frac{13}{4}]$"
"已知定义在$R$上的函数$f(x)$，对任意$x_{1},x_{2}\in R$，当$x_{1}\neq x_{2}$时，都有$\frac{f(x_{1})-f(x_{2})}{x_{1}-x_{2}}>0$，若存在$x\in[\frac{\pi}{2},\pi]$，使不等式$f(x\cos x)\geq f(a-\sin x)$成立，则实数$a$的最大值为（）。
A. -4
B. 1
C. 4
D. 6"
"已知椭圆$C_{1}$：$\frac{x^{2}}{a^{2}}+y^{2}=1(a > 1)$与椭圆$C_{2}$：$\frac{x^{2}}{12}+\frac{y^{2}}{b^{2}}=1(0 < b < 2\sqrt{3})$的离心率相同，且椭圆$C_{2}$的焦距是椭圆$C_{1}$的焦距的$\sqrt{3}$倍。
（1）求实数$a$和$b$的值；
（2）若梯形$ABCD$的顶点都在椭圆$C_{1}$上，$AB\parallel CD$，$CD = 2AB$，直线$BC$与直线$AD$相交于点$P$，且点$P$在椭圆$C_{2}$上，证明直线$CD$恒过定点。"
"已知函数$y = f(x)$是定义在$R$上的奇函数，且当$x\in(-\infty,0]$时，$f(x)+xf^{\prime}(x)<0$，若$a=\frac{31}{32}\cdot f(\frac{31}{32})$，$b = (\cos\frac{1}{4})f(\cos\frac{1}{4})$，$c=(4\sin\frac{1}{4})f(4\sin\frac{1}{4})$，则$a,b,c$的大小关系是（）。
A. $c>a>b$
B. $a>c>b$
C. $b>a>c$
D. $c>b>a$"
"已知函数$f(x)=\ln x - a^{x}\ln a$，$a > 1$。
（1）若函数$f(x)$在$x = 1$处的切线的斜率为$1 - e$，求实数$a$的值（$e$是自然对数的底数）；
（2）若函数$f(x)$有且仅有两个零点，求实数$a$的取值范围。"
已知$\tan\theta = 2$，则$\frac{\sin\theta - 3\cos\theta}{2\sin\theta + 3\cos\theta}=$\_\_\_\_\_\_。
"已知函数$f(x)$的导函数$f^{\prime}(x)$满足：$f^{\prime}(x)-f(x)=e^{2x}$，且$f(0)=1$，当$x\in(0,+\infty)$时，$x(f(x)-a)\geq1+\ln x$恒成立，则实数$a$的取值范围是\_\_\_\_\_\_。"
"已知函数$f(x)=ax^{2}+x-\ln x$，$a\in R$。
（1）若$a = 1$，求函数$y = f(x)$的最小值；
（2）若函数$y = f(x)$在区间$[1,3]$上是减函数，求实数$a$的取值范围。"
"已知函数$f(x)=x + a(1 - e^{x})+2(a\in R)$。
（1）若$a = 2$，求函数$f(x)$在$(0,f(0))$处的切线方程；
（2）若函数$f(x)$的极大值不小于$2a$，求实数$a$的取值范围。"
"已知集合$A = \{x\mid x^{2}-1\geq0\}$，集合$B = \{x\mid x - 1\leq0\}$，则$(\complement_{R}A)\cap B= $ （）。
A. $\{x\mid x\geq1\}$
B. $\{x\mid - 1<x<1\}$
C. $\{x\mid - 1<x\leq1\}$
D. $\{x\mid x<-1\}$"
"下列命题中正确的是（）。
A. 若命题$p$为真命题，命题$q$为假命题，则命题“$p\land q$”为真命题
B. 命题“若$xy = 0$，则$x = 0$”的否命题为：“若$xy = 0$，则$x\neq0$”
C. “$\sin\alpha=\frac{1}{2}$”是“$\alpha=\frac{\pi}{6}$”的充分不必要条件
D. 命题“若$x^{2}-3x + 2 = 0$，则$x = 1$”的逆否命题为：“若$x\neq1$，则$x^{2}-3x + 2\neq0$”"
"给出下列四个结论：  
①命题“若$m>0$，则方程$x^{2}+x - m = 0$有实数根”的逆否命题为：“若方程$x^{2}+x - m = 0$没有实数根，则$m\leq0$”；     
②若$a>0$，$b>0$，$a + b = 4$，则$\frac{1}{a}+\frac{1}{b}$的最小值为$1$；      
③函数$y=\lg(mx^{2}-4mx + m + 3)$的定义域为$R$的充要条件是$0<m<1$；      
④对于函数$f(x)=\frac{x}{1 + |x|}$，则$\exists k\in[1,+\infty)$，使得函数$g(x)=f(x)-kx$在$R$上有三个零点。      
其中正确结论的个数为（）。
A. 1
B. 2
C. 3
D. 4"
"已知数列$\{a_{n}\}$是等差数列，$a_{1}=2$，其中公差$d\neq0$，若$a_{5}$是$a_{3}$和$a_{8}$的等比中项，则$S_{18} =$ （）。
A. 398
B. 388
C. 189
D. 199"
"在直角坐标系$xOy$中，设$F$为抛物线$C$：$y^{2}=2px（p > 0）$的焦点，$M$为$C$上位于第一象限内一点。当$\overrightarrow{MF}\cdot\overrightarrow{OF} = 0$时，$\triangle OFM$的面积为1。
（1）求$C$的方程；
（2）当$\overrightarrow{MF}\cdot\overrightarrow{OF} = - 3$时，如果直线$l$与抛物线$C$交于$A$，$B$两点，直线$MA$，$MB$的斜率满足$k_{MA}\cdot k_{MB} = - 2$。证明直线$l$是恒过定点，并求出定点坐标。"
"若$\cos(\frac{5\pi}{12}-\alpha)=\frac{\sqrt{2}}{3}$，则$\sqrt{3}\cos2\alpha-\sin2\alpha$的值为（）。
A. $-\frac{5}{9}$
B. $\frac{5}{9}$
C. $-\frac{10}{9}$
D. $\frac{10}{9}$"
"设函数$f(x)=2\sin(2x+\frac{\pi}{6})$的最小正周期为$T$，将$f(x)$的图象向右平移$\frac{T}{3}$个单位后，所得图象（）。
A. 关于点$(\frac{\pi}{4},0)$对称
B. 关于点$(\frac{\pi}{3},0)$对称
C. 关于点$(\frac{7\pi}{12},0)$对称
D. 关于点$(-\frac{5\pi}{12},0)$对称"
"若$\log_{2}a<0$，$(\frac{1}{2})^{b}>1$，则（）。
A. $a>1$，$b>0$
B. $a>1$，$b<0$
C. $0<a<1$，$b>0$
D. $0<a<1$，$b<0$"
"设集合$S = \{x|x > -\frac{1}{2}\}$，$T = \{x|2^{3x - 1} < 1\}$，则$S\cap T =$（）。
A. $\varnothing$
B. $\{x|x < -\frac{1}{2}\}$
C. $\{x|x > \frac{1}{3}\}$
D. $\{x|-\frac{1}{2} < x < \frac{1}{3}\}$"
"函数$f(x)=(3x^{2}-6x + a + 3)e^{x}$，若存在$x_{0}\in R$，使得对任意$x\in R$，都有$f(x)\geq f(x_{0})$，则$a$的取值范围是（）。
A. $a\geq0$
B. $a\leq0$
C. $a>3$
D. $a<3$"
"已知$\vec{a}$、$\vec{b}$、$\vec{c}$是任意的非零向量，则下列结论正确的是（）。
A. 非零向量$\vec{a}$，$\vec{b}$，满足$|\vec{a}|>|\vec{b}|$且$\vec{a}$与$\vec{b}$同向，则$\vec{a}>\vec{b}$
B. $\vec{a}\cdot\vec{b}\leq|\vec{a}|\cdot|\vec{b}|$
C. 若$\vec{a}\cdot\vec{c}=\vec{b}\cdot\vec{c}$，则$\vec{a}-\vec{b}$不与$\vec{c}$垂直
D. $|\vec{a}+\vec{b}|\leq|\vec{a}|+|\vec{b}|$"
"已知$P$是椭圆$C:\frac{x^{2}}{a^{2}}+\frac{y^{2}}{b^{2}} = 1$（$a>b>0$）位于第一象限上的一点，$F_{1}$，$F_{2}$是$C$的两个焦点，$\angle F_{1}PF_{2}=\frac{2\pi}{3}$，点$Q$在$\angle F_{1}PF_{2}$的平分线上，$\angle F_{1}PF_{2}$的平分线与$x$轴交于点$M$，$O$为原点，$OQ\parallel PF_{1}$，且$|OQ| = b$，则下列结论正确的是（）。
A. $\Delta PF_{1}F_{2}$的面积为$\sqrt{3}b^{2}$
B. $C$的离心率为$\frac{\sqrt{5}}{3}$
C. 点$P$到$x$轴的距离为$\frac{\sqrt{3}b}{2}$
D. $|OM|=\frac{2\sqrt{5}b}{5}$"
"在复平面内，复数$z$对应的点的坐标为$(-2,-1)$，则$\frac{{z}}{i}=$（）。
A. $-1 - 2i$
B. $-2 - i$
C. $-1 + 2i$
D. $2 - i$"
"一次考试选择题每题5分，设某学生答对的选择题数为随机变量$X$，选择题得分为随机变量$Y$，已知$P(Y \geq 30) = 0.6$，则$P(X < 6)$的值为（）。
A. 0.6
B. 0.5
C. 0.3
D. 0.4"
"已知$f(3x + 1)$为奇函数，且对任意$x\in R$，都有$f(x + 2)=f(4 - x)$，$f(3)=1$，则（）。
A. $f(7)= - 1$
B. $f(5)=0$
C. $f(11)= - 1$
D. $f(23)=0$"
已知$S_{n}$为等差数列$\{a_{n}\}$的前$n$项和，且$S_{2}=8$，$S_{5}=65$，则$S_{n}=$\_\_\_\_\_\_。
在$\triangle ABC$中，角$A$，$B$，$C$所对的边分别为$a$，$b$，$c$，且$\triangle ABC$的外接圆半径为$1$，若$A:B:C = 1:1:4$，则$\triangle ABC$的周长为\_\_\_\_\_\_。
"已知函数$f(x)= e^{x}-ax - 1$。
（1）若$f(x)$存在极值，求$a$的取值范围；
（2）若$a\leq1$，$x\in(0, +\infty)$，证明：$f(x)>x-\sin x$。"
"记$\triangle ABC$的内角$A$，$B$，$C$的对边分别为$a$，$b$，$c$，已知$\frac{c^{2}}{b^{2}+c^{2}-a^{2}}=\frac{\sin C}{\sin B}$。
（1）求$A$；
（2）若$b = 4$，$\sin B+\cos B=\sqrt{2}$，求$\triangle ABC$的周长。"
"记$\triangle ABC$的内角$A$，$B$，$C$的对边分别为$a$，$b$，$c$，若$\frac{\cos B}{2\cos A}=\sin(C-\frac{\pi}{6})$，且$b\sin C = 2\sin B$。
（1）求$A$及$c$；
（2）若点$D$在边$BC$上，且$BC = 3BD$，$AD=\frac{4\sqrt{3}}{3}$，求$\triangle ABC$的面积。"
"已知数列$\{a_{n}\}$的首项为$1$，且$a_{n + 1}=2a_{n}(n\in\  N^{\ast})$。
（1）求数列$\{a_{n}\}$的通项公式；
（2）若$b_{n}=\frac{2^{n - 1}}{(a_{n}+1)(a_{n + 1}+1)}$，求数列$\{b_{n}\}$的前$n$项和$T_{n}$。"
"已知$z = \frac{1 - 2i}{i}$，则$|\overline z|= $ （）。
A. 1
B. 2
C. $\sqrt{5}$
D. 3"
"为了得到函数$y = \sin(2x - \frac{\pi}{3})$的图像，只需把函数$y = \sin(2x + \frac{\pi}{6})$的图像（）。
A. 向左平移$\frac{\pi}{4}$个长度单位
B. 向右平移$\frac{\pi}{4}$个长度单位
C. 向左平移$\frac{\pi}{2}$个长度单位
D. 向右平移$\frac{\pi}{2}$个长度单位"
"在$\triangle ABC$中，点$M$、$N$在边$BC$上，$BM = MN = NC$，设$\overrightarrow{AM}=\vec{m}$，$\overrightarrow{AN}=\vec{n}$，则$\overrightarrow{AB}= $ （）。
A. $2\vec{m}-\vec{n}$
B. $2\vec{n}-\vec{m}$
C. $\vec{m}-2\vec{n}$
D. $\vec{n}-2\vec{m}$"
"设函数$f(x)=\cos(\omega x+\varphi)$，其中$\omega>0$，则$f(x)$是偶函数的充要条件是（）。
A. $f(0)=1$
B. $f(0)=0$
C. $f^{\prime}(0)=1$
D. $f^{\prime}(0)=0$"
"已知函数$f(x)=\begin{cases}2^{1 + x},x\geq0\\-2^{1 - x},x<0\end{cases}$，则不等式$f(2 - x)>f(x)$的解集为（）。
A. $(-\infty,-1)$
B. $(-\infty,1)$
C. $(-1,+\infty)$
D. $(1,+\infty)$"
"已知函数$f(x)=\cos x - a(x^{2}+1)$，若$f(x)$在$(-1,1)$有唯一的零点，则$a = $（）。
A. 1
B. 2
C. 3
D. 4"
"设$3^{a} = 8$，$b = \log_{0.5}0.2$，$c = \log_{4}24$，则（）。
A. $a < c < b$
B. $a < b < c$
C. $b < a < c$
D. $b < c < a$"
"已知向量$\vec{a}$、$\vec{b}$为单位向量，且$\vec{a} + \vec{b}$在$\vec{a}$方向上的投影为$\frac{\sqrt{3}}{2} + 1$，则向量$\vec{a}$与$\vec{b}$的夹角为（）。
A. $\frac{\pi}{6}$
B. $\frac{\pi}{4}$
C. $\frac{\pi}{3}$
D. $\frac{\pi}{2}$"
"已知函数$f(x)=A\sin(\omega x+\varphi)(A,\omega,\varphi>0)$的最小正周期为$\pi$，当$x = \frac{6074}{3}\pi$时，函数$f(x)$取最小值，则下列结论正确的是（）。
A. $f(2)<f(-2)<f(0)$
B. $f(-2)<f(0)<f(2)$
C. $f(0)<f(2)<f(-2)$
D. $f(2)<f(0)<f(-2)$"
"设数列$\{a_{n}\}$的前$n$项和为$S_{n}$，当$n \in N^{\ast}$时，$a_{n}$，$n + \frac{1}{2}$，$a_{n + 1}$成等差数列，若$S_{n} = 2020$，且$a_{2} < 3$，则$n$的最大值为（）。
A. 63
B. 64
C. 65
D. 66"
"在二项式$(2\sqrt{x}+\frac{1}{\sqrt[4]{x}})^{n}$的展开式中，前三项的系数成等差数列，则该二项式展开式中$x^{-2}$项的系数为（）。
A. 2
B. 4
C. 1
D. 16"
"已知$O$为坐标原点，$A(2,-1)$，$B(1,2)$，$C(-1,-2)$，则（）。
A. $\overrightarrow{AB}$方向的单位向量为$(\frac{\sqrt{10}}{10},-\frac{3\sqrt{10}}{10})$
B. 若$\overrightarrow{AP}=2\overrightarrow{PB}$，则$P$的坐标为$(\frac{4}{3},1)$
C. $\angle ACB=\frac{\pi}{4}$
D. $\overrightarrow{CA}$在$\overrightarrow{CB}$上的投影的数量为$\sqrt{10}$"
"已知定义在$R$上的函数$f(x)$是奇函数且满足$f(3 - x) = - f(x)$，$f(1) = - 3$，数列$\{a_{n}\}$满足$S_{n} = 2a_{n} + n$（其中$S_{n}$为$\{a_{n}\}$的前$n$项和），则$f(a_{3}) + f(a_{6}) =$（）。
A. - 3
B. - 2
C. 3
D. 2"
"设$F_{1}$，$F_{2}$分别是双曲线$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}} = 1(a > 0,b > 0)$的左、右焦点，$O$为坐标原点，过左焦点$F_{1}$作直线$F_{1}P$与圆$x^{2}+y^{2}=a^{2}$切于点$E$，与双曲线右支交于点$P$，且满足$\overrightarrow{OE}=\frac{1}{2}(\overrightarrow{OP}+\overrightarrow{OF_{1}})$，$\vert OE\vert=\sqrt{3}$，则双曲线的方程为（）。
A. $\frac{x^{2}}{6}-\frac{y^{2}}{12}=1$
B. $\frac{x^{2}}{6}-\frac{y^{2}}{9}=1$
C. $\frac{x^{2}}{3}-\frac{y^{2}}{6}=1$
D. $\frac{x^{2}}{3}-\frac{y^{2}}{12}=1$"
"设函数$f(x)=\sin(2x+\frac{\pi}{3})+\sin2x$，则下列结论正确的是（）。
A. 函数$f(x)$的最大值为$2$
B. $f(x)$在区间$(-\frac{\pi}{12},\frac{11\pi}{12})$有两个极值点
C. $f(x)+f(\frac{5\pi}{6}-x)=0$
D. 直线$y = 3x+\frac{\sqrt{3}}{2}$是曲线$y = f(x)$的切线"
"已知函数$f(x) = (x^{2}-2x)e^{x}$，若方程$f(x) = a$有3个不同的实根$x_{1},x_{2},x_{3}(x_{1}<x_{2}<x_{3})$，则$\frac{a}{x_{2}-2}$的取值范围为（）。
A. $[-\frac{1}{e},0)$
B. $[-\frac{2}{e},0)$
C. $(-\sqrt{2}e^{\sqrt{2}},0)$
D. $(-\sqrt{2}e^{\sqrt{2}},\sqrt{2}e^{\sqrt{2}})$"
"$\triangle ABC$中，角$A$，$B$，$C$的对边分别为$a$，$b$，$c$，下列结论中正确的是（）。
A. $a^{2}+b^{2}+c^{2}<2(ab + bc + ca)$
B. $\frac{a}{1 + a}$，$\frac{b}{1 + b}$，$\frac{c}{1 + c}$不能构成三角形
C. 若$a^{3}+b^{3}=c^{3}$，则$\triangle ABC$为锐角三角形
D. 若$a$，$b$，$c$均为有理数，则$\cos(A - B)$为有理数"
"已知数据$x_{1},x_{2},\cdots,x_{n}$的方差为$s_{1}^{2}$，数据$3x_{1}-1,3x_{2}-1,\cdots,3x_{n}-1$的方差为$s_{2}^{2}$，则$\frac{s_{2}^{2}}{s_{1}^{2}} =$\_\_\_\_\_\_。"
已知单位向量$\overrightarrow{e_{1}}$，$\overrightarrow{e_{2}}$满足$\overrightarrow{e_{1}}\cdot\overrightarrow{e_{2}}=\frac{1}{2}$，则$|\overrightarrow{e_{1}}-t\overrightarrow{e_{2}}|(t\in R)$的最小值为\_\_\_\_\_\_。
已知$\sin(\frac{\pi}{3}+\alpha)=\frac{1}{3}$，则$\cos(\frac{5\pi}{6}+\alpha) =$\_\_\_\_\_\_。
已知直线$l:y = k(x+\sqrt{3})$和圆$C:x^{2}+(y - 1)^{2}=1$相切，则实数$k =$\_\_\_\_\_\_。
"函数$y=\sqrt{x^{2}-ax + 1}$的值域是$[0,+\infty)$，则实数$a$的取值范围是\_\_\_\_\_\_。"
"等差数列$\{a_{n}\}$的前$n$项和为$S_{n}$，已知$a_{6}=0$，$S_{12}=6$。
（1）求数列$\{a_{n}\}$的通项公式；
（2）求数列$\{|a_{n}|\}$的前$n$项和$T_{n}$。"
"已知函数$f(x)=2^{x}-a\cdot2^{-x}$。
（1） 若$f(x)$为偶函数，求$f(x)$的最小值；
（2） 当$a>0$时，判断$f(x)$的单调性（不用证明），并借助判断的结论求关于$x$的不等式$f(\log_{2}a - x)+f(2 - x^{2})>0$的解集。"
"在锐角$\triangle ABC$中，角$A$，$B$，$C$的对边分别为$a$，$b$，$c$，且$\frac{\cos A}{a}+\frac{\cos B}{b}=\frac{2\sqrt{3}\sin C}{3a}$。
（1）求角$B$的大小；
（2）若$b = 2\sqrt{3}$，求$a + c$的取值范围。"
"已知$i$为虚数单位，复数$z$满足$(1 + i)z=\vert1 + i\vert^{2}$，则复数$z$的虚部为（）。
A. $-i$
B. -1
C. $i$
D. 1"
"已知集合$P = \{x\mid x = 2k,k\in\  Z\}$，$Q = \{x\mid x = 2k + 1,k\in\  Z\}$，$M = \{x\mid x = 4k + 1,k\in\  Z\}$，且$a\in P$，$b\in Q$，则（）。
A. $a + b\in M$
B. $a + b\in Q$
C. $a - b\in P$
D. $a\cdot b\in Q$"
"已知函数$f(x)=\frac{1}{2}x^{2}+mx + 2\ln x$在点$(1,f(1))$处的切线垂直于$x$轴。
（1）求$f(x)$的单调区间；
（2）若存在$a,b,c(0 < a < b < c)$使得$f(a)=f(b)=f(c)$，求证：$c - a < 2$。"
"苏格兰数学家纳皮尔（J.Napier，1550 - 1617）发明的对数及对数表（部分对数表如下表所示），为当时的天文学家处理“大数”的计算大大缩短了时间．因为$2^{10}=1024\in[10^{3},10^{4})$，所以$2^{10}$的位数为$4$（一个自然数数位的个数，叫做位数），已知$M^{30}$是$24$位数，则正整数$M$的值为（）。
| $N$ | $3$ | $4$ | $5$ | $6$ | $7$ | $8$ | $9$ |
| ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- |
| $\lg N$ | $0.4771$ | $0.6021$ | $0.6990$ | $0.7782$ | $0.8451$ | $0.9031$ | $0.9542$ |
A. 4
B. 5
C. 6
D. 8"
"向量$\vert\vec{a}\vert=\vert\vec{b}\vert = 1$，$\vert\vec{c}\vert=\sqrt{3}$且$\vec{a}+\vec{b}+\vec{c}=\vec{0}$，则$\vec{c}$与$\vec{a}-\vec{b}$的夹角为（）。
A. $\frac{\pi}{6}$
B. $\frac{2\pi}{3}$
C. $\frac{5\pi}{6}$
D. $\frac{\pi}{2}$"
"若$(x + 1)(2x + 1)(2^{2}x + 1)\cdots(2^{n - 1}x + 1)=a_{0}+a_{1}x+a_{2}x^{2}+\cdots+a_{n}x^{n}(n\in\ N_{+})$，设$b_{n}=a_{1}$，则数列$\{b_{n}\}$的前$n$项和为（）。
A. $2^{n}-1$
B. $2^{n + 1}-n - 2$
C. $2^{n + 1}-2$
D. $2^{n + 2}-2n - 4$"
"已知椭圆$C_{1}$与双曲线$C_{2}$有共同的焦点$F_{1}$，$F_{2}$，$P$是椭圆$C_{1}$与双曲线$C_{2}$的一个公共点，且$\angle F_{1}PF_{2}=\frac{\pi}{3}$，其离心率分别为$e_{1}$，$e_{2}$，则$3e_{1}^{2}+e_{2}^{2}$的最小值为（）。
A. 3
B. 4
C. 6
D. 12"
"已知$f(x)=\vert ax + a - 4\vert + x + 1$。
（1）若$a = 2$，解不等式$f(x) < 9$；
（2）若$x\geq2$时，$f(x)\leq(x + 2)^{2}$恒成立，求实数$a$的取值范围。"
"设$A = \{x|1\leq x\leq3\}$，$B = \{x|\lg(3 - 2x) < 1\}$，则$A\cap B =$（）。
A. $(-\infty,\frac{3}{2})$
B. $[1,\frac{3}{2})$
C. $(1,\frac{3}{2})$
D. $(\frac{3}{2},3]$"
"已知由样本数据$(x_{i},y_{i})(i = 1,2,3,\cdots,8)$组成的一个样本，得到回归直线方程为$\hat{y}=3x - 3$，且$\overline{x}=3$，去除两个歧义点$(-1,3)$和$(1,-3)$后，得到新的回归直线的回归系数为$2.5$，则下列说法正确的是（）。
A. 相关变量$x$，$y$具有正相关关系
B. 去除两个歧义点后，随$x$值增加相关变量$y$值增加速度变小
C. 去除两个歧义点后，重新求得回归方程对应的直线一定过点$(3,6)$
D. 去除两个歧义点后，重新求得的回归直线方程为$\hat{y}=2.5x - 2$"
"已知向量$\bar{a} = (2,1)$，$\bar{b} = (-1,k)$，若$\bar{a}\perp(2\bar{a}-\bar{b})$，则$k$等于（）。
A. 6
B. -6
C. 12
D. -12"
"已知实数$x$，$y$满足约束条件$\begin{cases}x\leq2 \\
x - y\geq - 1 \\
x + 2y\geq 2\end{cases}$，则$z = y - 3x$的最大值为（）。
A. -6
B. -3
C. 1
D. 2"
"已知$\alpha\in(\frac{\pi}{2},\pi)$，$\beta\in(0,\pi)$，$\cos2\alpha=-\frac{3}{5}$，$\cos(\beta - \alpha)=-\frac{\sqrt{2}}{10}$，则（）。
A. $\tan\alpha=-\frac{1}{2}$
B. $\sin(\beta - \alpha)=-\frac{7\sqrt{2}}{10}$
C. $\alpha+\beta=\frac{5\pi}{4}$
D. $\cos\alpha\cos\beta=-\frac{3\sqrt{2}}{10}$"
"跑步是一项有氧运动，通过跑步，我们能提高肌力，同时提高体内的基础代谢水平，加速脂肪的燃烧，养成易瘦体质。小林最近给自己制定了一个200千米的跑步健身计划，他第一天跑了8千米，以后每天比前一天多跑0.5千米，则他要完成该计划至少需要（）。
A. 16天
B. 17天
C. 18天
D. 19天"
"设$\alpha$，$\beta$为两个不同的平面，则$\alpha\parallel\beta$的一个充要条件可以是（）。
A. $\alpha$内有无数条直线与$\beta$平行 
B. $\alpha$，$\beta$垂直于同一个平面 
C. $\alpha$，$\beta$平行于同一条直线 
D. $\alpha$，$\beta$垂直于同一条直线 "
已知圆台的上、下底面半径分别为2和4，母线与下底面所成的角为45°，则该圆台的侧面积为\_\_\_\_\_\_。
"已知$\tan\alpha = -\frac{1}{3}$，则$\sin2\alpha + \cos^{2}\alpha$等于（）。
A. $\frac{2}{5}$
B. $-\frac{2}{5}$
C. $\frac{6}{5}$
D. $\frac{3}{10}$"
"中国的5G技术领先世界，5G技术的数学原理之一便是著名的香农公式：$C = W\log_{2}(1 + \frac{S}{N})$。它表示在受噪声干扰的信道中，最大信息传递速度$C$取决于信道带宽$W$、信道内信号的平均功率$S$、信道内部的高斯噪声功率$N$的大小。其中$\frac{S}{N}$叫做信噪比，当信噪比比较大时，公式中真数中的1可以忽略不计。按照香农公式，若不改变带宽$W$，而将信噪比$\frac{S}{N}$从100提升至900，则$C$大约增加了（）（$\lg2\approx0.3010$，$\lg3\approx0.4771$）。
A. 28%
B. 38%
C. 48%
D. 68%"
将函数$f(x)=\cos2x-\sqrt{3}\sin2x$的图像向右平移$\varphi(\varphi>0)$个单位长度后，所得图像对应的函数是偶函数，则$\varphi$的最小值为\_\_\_\_\_\_。
"在正方体$ABCD - A_{1}B_{1}C_{1}D_{1}$中，点$M$是棱$CC_{1}$的中点，则异面直线$BM$与$AC$所成角的余弦值为（）。
A. $\frac{\sqrt{10}}{10}$
B. $\frac{3\sqrt{10}}{10}$
C. $\frac{\sqrt{10}}{5}$
D. $\frac{\sqrt{15}}{5}$"
"若圆$(x - 3)^{2}+(y - 5)^{2}=r^{2}$上有且只有四个点到直线$4x + 3y = 2$的距离等于1，则半径$r$的取值范围是（）。
A. $(4,6)$
B. $[4,6]$
C. $(-\infty,4)$
D. $(6,+\infty)$"
"在$\triangle ABC$中，内角$A$，$B$，$C$所对的边分别为$a$，$b$，$c$，$a + b = 2c\cos(A-\frac{\pi}{3})$。
（1）求角$C$；
（2）若$\triangle ABC$的面积为$\sqrt{3}$，求$\triangle ABC$周长的最小值。"
"将函数$f(x)=\sin\omega x$（其中$\omega>0$）的图像向右平移$\frac{\pi}{2}$个单位长度，所得图像关于$x = \frac{\pi}{6}$对称，则$\omega$的最小值是（）。
A. 6
B. $\frac{2}{3}$
C. $\frac{9}{4}$
D. $\frac{3}{4}$"
"记等差数列$\{a_{n}\}$的前$n$项和为$S_{n}$，若$a_{1}+a_{6}=20$，$a_{3}=9$，则$S_{10}= $ （）。  
A．60  
B．80  
C．140
D．160"
"已知向量$\vec{a}=(m,-1)$，$\vec{b}=(2,m + 3)$，若$\vec{a}\perp\vec{b}$，则$\vert\vec{a}\vert= $ （）。  
A．10  
B. 5  
C．$\sqrt{10}$  
D．$\sqrt{5}$  "
"甲、乙二人下围棋，若甲先着子，则甲胜的概率为$0.6$，若乙先着子，则乙胜的概率为$0.5$，若采取三局两胜制（无平局情况），第一局通过掷一枚质地均匀的硬币确定谁先着子，以后每局由上一局负者先着子，则最终甲胜的概率为（）。  
A．0.5 
B．0.6
C．0.57
D．0.575 "
"已知$a=\log_{2}3+\log_{3}5$，则$a$所在区间是（）。  
A．$(2.75,3)$  
B．$(3,3.25)$  
C．$(3.25,3.5)$  
D．$(3.5,3.75)$  "
"已知函数$f(x)=\frac{x}{x^{3}+2}$，则（）。  
A．$f(x)$为奇函数  
B．$f(x)$在区间$(-\infty,-\sqrt[3]{2})$内单调递增  
C．$f(x)$在区间$(1,+\infty)$内单调递减  
D．$f(x)$有极大值  "
"若$a = \log_{2}\sqrt{3}$，$b = 2^{\log_{4}{\frac{3}{4} } } $，$c = 2^{-\frac{1}{2}}$，则$a$，$b$，$c$的大小关系为（）。
A. $a>b>c$
B. $b>a>c$
C. $c>a>b$
D. $b>c>a$"
若复数$z = \frac{2}{1 + i}$（$i$为虚数单位），则$\vert z - i\vert =$\_\_\_\_\_\_。
"已知复数$z$与其共轭复数$\overline{z}$，则（）。  
A．$z+\overline{z}\in R$  
B．$z\cdot\overline{z}=\overline{z^{2}}$  
C．$z$与$\overline{z}$对应的点关于$x$轴对称  
D．$\vert z\vert=\vert\overline{z}\vert$  "
已知数列$\{a_{n}\}$的前$n$项和为$S_{n}$，$a_{1}=1$，$a_{n + 1}=S_{n}$，则$a_{n}=$\_\_\_\_\_\_。
"已知$a>0$，$b>0$，$a + b = 2$，则（）。  
